region_id,p_limma,fdr_limma,p_wilcox,fdr_wilcox,gene_id,chr,start,end,type,reg_id,symbol,beta_pe,beta_ctrl,delta_beta,direction,candidate,n_tested,n_sig_nom,min_p,n_pos,agree_pct,validation,delta_beta_edta,p_edta,fdr_edta,delta_beta_pax,p_pax,delta_beta_eope,p_eope,fdr_eope,p_inter,fdr_inter,sens_flag,eo_flag,final_call,lf_placenta_meta,p_placenta_meta,n_placenta_meta,npos_placenta_meta,lf_blood_meta,p_blood_meta,n_blood_meta,npos_blood_meta,region_class,expr_expected,dir_match_pl
57400,2.54243090212609e-07,0.000422667580974362,2.04974176280464e-06,0.00137554596757463,124902940,chr12,55645245,55649244,promoter_TSS2kb,"",LOC124902940,0.51469690351051,0.36989947547899,0.14479742803152,hyper,TRUE,50,11,0.00150559362126645,43,86,site_confirmed,0.121606843366027,0.000493830445445799,0.0308958526753526,0.156100756451044,0.000572486361310166,0.16590641292635,7.67831874894785e-07,0.00511438851287873,0.137664498402938,0.670522643222571,tube_robust_fdr,eope_fdr,high_confidence,,,,,,,,,promoter,-1,
2861,0.000121827564318888,0.00954115918072595,0.000557136780467745,0.0237768035108837,105371456,chr1,157225321,157279507,gene_body,"",LOC105371456,0.423024602884616,0.306386854952701,0.116637747931916,hyper,TRUE,39,23,8.55834514807974e-05,35,89.7435897435897,site_confirmed,0.165703307445207,0.000186017272890317,0.021354825373013,0.0189263642871582,0.763641226716593,0.128877398120353,0.00141083077744887,0.104731399152372,0.0818284423486688,0.638186032192507,tube_robust_fdr,eope_nominal,high_confidence,,,,,,,,,genebody,-1,
1165,0.000140764822548402,0.0102283559115104,0.000728018570266607,0.0273513622896054,105371455,chr1,157273701,157283968,gene_body,"",LINC02772,0.419884262436059,0.304141840642877,0.115742421793182,hyper,TRUE,40,22,8.55834514807974e-05,36,90,site_confirmed,0.164610978737794,0.000233671972163877,0.0231416912002403,0.018219500606689,0.774681474246903,0.128509450010593,0.00157212273683357,0.110122237863345,0.0840294632838118,0.641405319866875,tube_robust_fdr,eope_nominal,high_confidence,,,,,,,,,genebody,-1,
38022,0.000150753340593193,0.0106404608280602,0.000767471373280522,0.0283387158065238,105371456,chr1,157277508,157281507,promoter_TSS2kb,"",LOC105371456,0.417767370581633,0.301258158295944,0.116509212285689,hyper,TRUE,38,21,8.55834514807974e-05,34,89.4736842105263,site_confirmed,0.164737650228531,0.000255453088850565,0.0238558865560042,0.0196081031207058,0.762139331375161,0.129125337963018,0.00169259491395151,0.11451037557739,0.0881936207016552,0.642350457801557,tube_robust_fdr,eope_nominal,high_confidence,,,,,,,,,promoter,-1,
603,0.000477639250281943,0.0206548087780499,0.000331558529138137,0.0180157197362968,105378770,chr1,63173145,63198684,gene_body,"",LOC105378770,0.767651116162593,0.899797926811,-0.132146810648407,hypo,TRUE,11,3,0.00675024048730565,1,90.9090909090909,site_confirmed,-0.135347161269818,0.00100629970465034,0.0418432137912224,-0.11942355169396,0.0746265276090583,-0.0959569003155097,0.000184709618665624,0.0461775889513102,0.400934612015928,0.811122451229027,tube_robust_fdr,eope_fdr,high_confidence,,,,,,,,,genebody,1,
9563,0.00119465679261379,0.0341088036948141,0.000395207269422926,0.0199479326048866,124901166,chr5,2266857,2278497,gene_body,"",LOC124901166,0.549586873862934,0.656446490865839,-0.106859617002904,hypo,TRUE,18,3,0.0257040800548582,5,72.2222222222222,site_confirmed,-0.0785041888253417,0.0313847067698258,0.225710888342744,-0.161479085419509,0.00222768043304297,-0.0915996793105129,0.0124352585445946,0.264322297158079,0.344254243947171,0.784003836412674,tube_robust_nominal,eope_nominal,high_confidence,,,,,,,,,genebody,1,
2887,9.2079060916382e-05,0.00836953822611124,0.000118676114814414,0.00967772625021714,124904433,chr1,159346166,159469068,gene_body,"",LOC124904433,0.576555015939039,0.725635191471663,-0.149080175532624,hypo,TRUE,25,0,0.0529586658618917,10,60,unconfirmed,-0.0875042618493449,0.0523050078201729,0.289977194427999,-0.253559473427187,0.000352058212128854,-0.152019917833617,0.00168820857713136,0.114319181365839,0.0565736998165904,0.629965369916096,direction_only,eope_nominal,sensitivity_only,,,,,,,,,genebody,1,
27720,0.000144496508219348,0.0103725520934533,0.00355200102886655,0.0685364735583039,79089,chr17,44186970,44191929,gene_body,"",TMUB2,0.499687950950878,0.37986349175602,0.119824459194859,hyper,TRUE,36,0,0.0543312274641151,8,22.2222222222222,unconfirmed,0.0863778097161378,0.0533299411124853,0.292782982226606,0.198422402408781,0.0250487717893188,0.131985258266023,0.00617819686810589,0.198018506705709,0.167296733413763,0.688097678278854,direction_only,eope_nominal,sensitivity_only,0.0550064781132302,1.96958141078172,6,4,0.00669061421644677,1.1887740208989,2,1,genebody,-1,0
8983,0.000236045574809202,0.0139694673997925,0.00265942950778327,0.0578045069507594,7294,chr4,48063158,48134250,gene_body,"",TXK,0.47403640625253,0.591040441995482,-0.117004035742952,hypo,TRUE,33,2,0.0457380457380456,17,48.4848484848485,unconfirmed,-0.0708194612391536,0.103664973078495,0.407590317308949,-0.231230948440026,0.00204428751599226,-0.112874207032905,0.00677275256465126,0.206297452081447,0.100453445502366,0.649684454725933,direction_only,eope_nominal,sensitivity_only,-0.224357393199254,1.99996784674496,6,1,0.0245931545078445,1.38274684893027,2,1,genebody,1,0
66253,0.000299588322367846,0.0157689528627871,0.00347087662782686,0.0678760591420747,339324,chr19,36526272,36530271,promoter_TSS2kb,"",ZNF260,0.627537129368946,0.524628909199105,0.102908220169841,hyper,TRUE,76,2,0.00232076680480429,18,23.6842105263158,unconfirmed,0.0822501494768162,0.0730455781833064,0.34435554808713,0.156956898810306,0.00337181871152056,0.108634065317984,0.0117719590767477,0.258781779056173,0.47408948041538,0.843504970724353,direction_only,eope_nominal,sensitivity_only,0.0506433311385354,1.92745127794543,5,2,-0.0185687921564898,1.15357840562622,1,0,promoter,-1,0
612,0.0004040032792345,0.0188109687265724,0.00239200879322487,0.0548551615523501,148581,chr1,64203623,64267368,gene_body,"",UBE2U,0.469657741345087,0.57272811549274,-0.103070374147653,hypo,TRUE,31,1,0.0408348396261028,16,48.3870967741936,unconfirmed,-0.0723327494685212,0.0702086193594819,0.336840627276011,-0.183110191233141,0.00959447931204588,-0.114440796705038,0.00470039049734303,0.178667851641174,0.374102612687918,0.797829848637431,direction_only,eope_nominal,sensitivity_only,,,6,,-0.0138138828184591,1.75229424926726,2,1,genebody,1,
5890,0.000432629041609832,0.0194208850745624,0.00384470226363434,0.0714512909502858,112268431,chr2,230520594,230589562,gene_body,"",LOC112268431,0.444735591518383,0.550495842018131,-0.105760250499749,hypo,TRUE,28,1,0.00697518980835777,12,57.1428571428572,unconfirmed,-0.0688676566779787,0.128856128233948,0.452651702108302,-0.190276131847666,0.00541467660785455,-0.133483766179186,0.00197096476708617,0.121865500016571,0.193011467136241,0.701984331162968,direction_only,eope_nominal,sensitivity_only,,,,,,,,,genebody,1,
37915,0.000433365164082027,0.0194238940087451,0.00956413119890584,0.119946012168211,284486,chr1,151851713,151855712,promoter_TSS2kb,"",THEM5,0.305609133373778,0.417203610054382,-0.111594476680604,hypo,TRUE,9,0,0.215425614826346,6,33.3333333333333,unconfirmed,-0.084756673301227,0.0833576048047503,0.367787884683457,-0.169102902024927,0.0518102814160471,-0.121304879080399,0.0135650535055196,0.273941595752452,0.254945241948543,0.73545679326926,direction_only,eope_nominal,sensitivity_only,0.0186291049743314,1.68933854137849,6,3,-0.161245871707738,1.89631855962957,2,0,promoter,1,1
64783,0.000498195803058297,0.0210040499147598,0.0112307363752504,0.13119294830048,105372202,chr18,75519945,75523944,promoter_TSS2kb,"",LOC105372202,0.306655617712269,0.414974064109963,-0.108318446397695,hypo,TRUE,6,0,0.109642292950544,2,66.6666666666667,unconfirmed,-0.0835896942205247,0.118481937708413,0.434490258037175,-0.195742874503128,0.00669517925629614,-0.114486532992858,0.00570600052737764,0.191892097557506,0.281191104195053,0.750993521752945,direction_only,eope_nominal,sensitivity_only,,,,,,,,,promoter,1,
13497,0.000524111589893174,0.0216894929828897,0.00270933220119153,0.0587380651608648,441272,chr7,100307702,100322372,gene_body,"",SPDYE3,0.697765342854638,0.829666579604593,-0.131901236749955,hypo,TRUE,4,0,0.114942528735632,1,75,direction_consistent,-0.0702168447519822,0.057487325165477,0.304282553661676,-0.246288305532003,0.00843545832122948,-0.13329843882121,0.0103996756232337,0.244348192606056,0.0746235857662744,0.634820920562073,direction_only,eope_nominal,sensitivity_only,0.0653123164897211,1.99832835064588,6,5,0.0630421505192852,1.94793419060121,2,1,genebody,1,1
27412,0.0005506044053926,0.0223505055747269,0.0015672024934767,0.0431780519747021,284034,chr17,12549528,12642854,gene_body,"",LINC00670,0.401974449916305,0.515635848952755,-0.11366139903645,hypo,TRUE,31,0,0.152379057499398,22,29.0322580645161,unconfirmed,-0.0776772767167394,0.0789364354363066,0.357325946784908,-0.191829248761216,0.00148227914140259,-0.1360195635603,0.0018729409700793,0.119432995593333,0.228482358131324,0.721527207877305,direction_only,eope_nominal,sensitivity_only,0.0584445149874487,1.56697203241079,1,1,-0.0117146847577467,1.44537245681154,2,0,genebody,1,1
14324,0.000575913731181136,0.022871646225999,0.0036313766415454,0.0697431736447835,5444,chr7,95297676,95324532,gene_body,"",PON1,0.287749509601384,0.389776985083633,-0.102027475482249,hypo,TRUE,7,0,0.162162162162162,3,57.1428571428572,unconfirmed,-0.0878868376335379,0.0516187992090647,0.287872870369536,-0.137691159219889,0.0129230578848152,-0.121052259791365,0.00400289965162991,0.166901688493827,0.471555091242551,0.842767963561839,direction_only,eope_nominal,sensitivity_only,-0.0367351450298846,1.92356265058127,6,2,-0.000419128054391704,1.01920269334987,2,0,genebody,1,0
5909,0.000577119571077346,0.0228932442435823,0.0036325778048871,0.0697431736447835,200765,chr2,232543883,232550557,gene_body,"",TIGD1,0.361978097912693,0.470363687545763,-0.10838558963307,hypo,TRUE,15,0,0.0731181916919639,7,53.3333333333333,unconfirmed,-0.0689490635551719,0.116556493691086,0.431297888101846,-0.184758712615058,0.0101430809253367,-0.137546592278692,0.00281526483200048,0.142444896342745,0.242492350499292,0.728756701258795,direction_only,eope_nominal,sensitivity_only,-0.00599906984968909,1.18023388204004,6,5,-0.0224167191093795,1.29165665517892,2,0,genebody,1,0
16058,0.000595773225692603,0.0233170786051164,0.00730764665872177,0.102964985946934,441389,chr9,22640681,22824213,gene_body,"",LINC01239,0.405311641026114,0.522938794541885,-0.117627153515771,hypo,TRUE,16,1,0.0333092169852268,6,62.5,unconfirmed,-0.0951052414578593,0.0602822608458988,0.312093700368713,-0.193697095936977,0.0189449815994704,-0.124707910120168,0.00507486049989514,0.183604042632988,0.235829944938739,0.725827571009143,direction_only,eope_nominal,sensitivity_only,,,,,,,,,genebody,1,
22933,0.000616594870589456,0.0237008311055584,0.0112373142089362,0.13119294830048,83446,chr13,51861969,51866232,gene_body,"",CCDC70,0.365733620734778,0.4935977146885,-0.127864093953722,hypo,TRUE,12,0,0.069599469384307,4,66.6666666666667,unconfirmed,-0.0946351998059596,0.0887861192719292,0.378687261673175,-0.221780793118357,0.0114847103245314,-0.142249435094303,0.00350402435671055,0.158483396969271,0.160664276824425,0.685594410620138,direction_only,eope_nominal,sensitivity_only,-0.0198176890539986,1.79867074484964,6,3,-0.0352992560487448,1.89317605020496,2,0,genebody,1,0
40427,0.000776288986762432,0.0269212063033602,0.00686075251428852,0.0989503765462905,150759,chr2,95831964,95835963,promoter_TSS2kb,"",LINC00342,0.527711792963545,0.628048217608588,-0.100336424645044,hypo,TRUE,23,0,0.0564474418132955,9,60.8695652173913,unconfirmed,-0.0560343459526629,0.189820486013196,0.542127720083117,-0.181561761681334,0.0118112826324216,-0.111006383856797,0.0145059032387942,0.281551564356082,0.134870195573422,0.668785382929912,direction_only,eope_nominal,sensitivity_only,,,,,0.00183287198274347,1.01060533037493,1,1,promoter,1,
3260,0.000802515340088897,0.0273543299612407,0.000285842493211656,0.0162461590469668,643723,chr1,218894466,219173961,gene_body,"",LYPLAL1-DT,0.529706025297857,0.390732110922697,0.138973914375161,hyper,TRUE,48,3,0.00183555843806214,3,6.25,unconfirmed,0.10571943634577,0.0534502328555078,0.293093355759165,0.210987393322816,9.78133339698224e-05,0.105462039255932,0.0349279073532912,0.390707304407373,0.645678706959246,0.904939672443194,direction_only,eope_nominal,sensitivity_only,,,,,,,,,genebody,-1,
29437,0.00120308530595923,0.0342292041852608,0.00192741107677349,0.0485475174367831,105372038,chr18,27305110,27392867,gene_body,"",LOC105372038,0.399635846365762,0.518203996505014,-0.118568150139252,hypo,TRUE,6,0,0.163594724948554,1,83.3333333333333,direction_consistent,-0.0665958207709506,0.126684117733528,0.448529103014839,-0.228148239163598,0.0020063444609897,-0.15057038027787,0.000562969368406553,0.0693535390700769,0.0368460696029226,0.628769843037646,direction_only,eope_nominal,sensitivity_only,,,,,,,,,genebody,1,
63782,0.00164607940000828,0.0410107002560646,0.00361423078388511,0.0697004359028812,79170,chr17,47955884,47959883,promoter_TSS2kb,"",PRR15L,0.54591473104599,0.678375096687359,-0.132460365641369,hypo,TRUE,3,0,0.407804004526226,0,100,direction_consistent,-0.0934563552139008,0.10838954944497,0.416689257230974,-0.212942493788911,0.00403415883501392,-0.156521567604222,0.00480850407054092,0.179896559274965,0.270448313121493,0.745550632721345,direction_only,eope_nominal,sensitivity_only,-0.0327755810538953,1.80833781016211,6,3,0.00700314190659418,1.25099283894067,2,1,promoter,1,0
47283,0.00166736761068277,0.041400069920646,0.00150978359414977,0.0425068510384652,107986676,chr6,170436362,170440361,promoter_TSS2kb,"",LOC107986676,0.604340909200649,0.476700424979349,0.1276404842213,hyper,TRUE,14,0,0.0603341776903182,5,35.7142857142857,unconfirmed,0.0621031483792354,0.15797773876885,0.499297569810895,0.258826965398764,0.0017592429575793,0.168667096521275,4.26856966139326e-05,0.0248217325810018,0.0218510322077193,0.628769843037646,direction_only,eope_fdr,sensitivity_only,,,,,,,,,promoter,-1,
32352,0.00172596025432487,0.0420835135611185,0.00684700934295945,0.0989503765462905,128497,chr20,45886491,45887622,gene_body,"",SPATA25,0.39857229677763,0.573711216826639,-0.175138920049009,hypo,TRUE,12,0,0.508695994430026,7,41.6666666666667,unconfirmed,-0.0819591966503263,0.257400932992465,0.619239387101759,-0.339697156490072,0.00183150160876098,-0.178014342818847,0.0286605798782997,0.36337122779008,0.0391986978232698,0.628769843037646,direction_only,eope_nominal,sensitivity_only,-0.0260012771385476,1.74683415916687,6,2,0.00297327604553969,1.12253165575131,2,2,genebody,1,0
12122,0.00182722590823795,0.0436112635555318,0.00154661338596895,0.0431780519747021,107986676,chr6,170438362,170441020,gene_body,"",LOC107986676,0.605342792462567,0.479644255782291,0.125698536680276,hyper,TRUE,14,0,0.0603341776903182,5,35.7142857142857,unconfirmed,0.0611605593248892,0.161927649257874,0.504296591259929,0.253869177143381,0.00210207417870926,0.166689397216064,4.40749310364329e-05,0.0252291103289719,0.0233440991528981,0.628769843037646,direction_only,eope_fdr,sensitivity_only,,,,,,,,,genebody,-1,
43097,0.00209767627852419,0.0474461423690437,0.0238598484658001,0.198419758478439,105374295,chr3,195013194,195017193,promoter_TSS2kb,"",LOC105374295,0.222687836929081,0.323045204387116,-0.100357367458035,hypo,TRUE,1,0,0.692295425939518,0,100,direction_consistent,-0.0834253804188015,0.132035890725122,0.457654372408023,-0.154210679998495,0.0307671975069895,-0.102026455007022,0.0358030569916197,0.393612604601527,0.733257882298629,0.932595156454242,direction_only,eope_nominal,sensitivity_only,,,,,,,,,promoter,1,
58104,0.00223225507117964,0.0490051002240841,0.0185211995356474,0.172518617551705,10562,chr13,53026813,53030812,promoter_TSS2kb,"",OLFM4,0.395499580386301,0.502782880399224,-0.107283300012923,hypo,TRUE,10,0,0.096356314022978,1,90,direction_consistent,-0.0954995494350911,0.0579861788558759,0.305646440403245,-0.115086757576959,0.0762343246677579,-0.142144877214857,0.00438295347177847,0.173227542768835,0.834342532988619,0.959436543529681,direction_only,eope_nominal,sensitivity_only,-0.0280185579080488,1.76209834059006,6,2,-0.124852111873076,1.45663926989727,2,0,promoter,1,0
52552,0.00225473125670243,0.0493947535086161,0.00630299501182339,0.0946864321938323,107987137,chr9,134215920,134219919,promoter_TSS2kb,"",LOC107987137,0.419767693850866,0.559690539470486,-0.13992284561962,hypo,TRUE,32,0,0.0506595037817205,9,71.875,direction_consistent,-0.108755847911259,0.0816899844187517,0.363888606005832,-0.19836529369468,0.0257264791650528,-0.151726959091449,0.0148366958840876,0.283776771392736,0.508794560550041,0.857601582951548,direction_only,eope_nominal,sensitivity_only,,,,,,,,,promoter,1,
16641,0.00226747751689946,0.0495552570678702,0.00657767585841,0.0968096244851055,101928384,chr9,134216220,134220291,gene_body,"",LOC101928384,0.417741094565246,0.559204347799786,-0.14146325323454,hypo,TRUE,32,0,0.0506595037817205,9,71.875,direction_consistent,-0.10878653451372,0.0826119458484197,0.365784111171399,-0.201422473696958,0.026127224227025,-0.154433414024004,0.0144741501555439,0.281397431947167,0.474815440023653,0.843668395319729,direction_only,eope_nominal,sensitivity_only,,,,,,,,,genebody,1,
38086,3.18127237386821e-06,0.00151461218485492,2.00312060165686e-05,0.00383174545897121,8703,chr1,161175969,161179968,promoter_TSS2kb,"",B4GALT3,0.537326581402535,0.40935464085527,0.127971940547265,hyper,TRUE,59,0,0.0608785083950276,19,32.2033898305085,unconfirmed,0.100648314686859,0.00548737278907143,0.0929472647918072,0.17164153048795,0.00118966945136029,0.13210661359542,0.000331522151662251,0.0564938701253102,0.557335905338952,0.877070840405612,tube_robust_nominal,eope_nominal,tube_robust,-0.104898298411573,1.99641801416209,6,2,-0.0537595145295674,1.67605412405981,2,1,promoter,-1,1
2925,4.8074547720942e-06,0.00184112932811071,1.54240563649126e-05,0.00332813827427914,8703,chr1,161171310,161177968,gene_body,"",B4GALT3,0.609030507689132,0.469567254046454,0.139463253642678,hyper,TRUE,62,2,0.0422215370666406,19,30.6451612903226,unconfirmed,0.104379285636974,0.00653407828478391,0.100531208222896,0.202158143333705,0.000248646065542407,0.141353186353096,0.00027515100411803,0.0520931238261601,0.357914437440269,0.790418731256434,tube_robust_nominal,eope_nominal,tube_robust,-0.104898298411573,1.99641801416209,6,2,-0.0537595145295674,1.67605412405981,2,1,genebody,-1,1
13097,7.04846247440015e-06,0.00229417619608393,0.000147835289330489,0.01095551903408,124901600,chr7,22854254,22892869,gene_body,"",LOC124901600,0.527439735409744,0.412573607921652,0.114866127488091,hyper,TRUE,82,4,0.0149889890219725,46,56.0975609756098,unconfirmed,0.0855836839416259,0.00973405032787363,0.123149776143267,0.16658474107046,0.00291056237915474,0.102224297585773,0.00147160977237344,0.10669685973144,0.317603825554605,0.770776991536026,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,-1,
41612,2.96122126073593e-05,0.00473976833217312,6.2005398127285e-05,0.0067905094223034,84319,chr3,99815837,99819836,promoter_TSS2kb,"",CMSS1,0.470026946912275,0.356143863033347,0.113883083878928,hyper,TRUE,53,1,0.00939077573675169,13,24.5283018867925,unconfirmed,0.0990843415737773,0.00352027207034251,0.0742009007535816,0.158783689127407,0.00313681504475165,0.117296781427931,0.000311648570264196,0.0550059292627469,0.373096500292074,0.797799721837427,tube_robust_nominal,eope_nominal,tube_robust,-0.00202217542645266,1.05953210324154,6,3,-0.00673433674197582,1.12199613191468,2,1,promoter,-1,1
41613,2.96122126073593e-05,0.00473976833217312,6.2005398127285e-05,0.0067905094223034,105374010,chr3,99815912,99819911,promoter_TSS2kb,"",LOC105374010,0.470026946912275,0.356143863033347,0.113883083878928,hyper,TRUE,53,1,0.00939077573675169,13,24.5283018867925,unconfirmed,0.0990843415737773,0.00352027207034251,0.0742009007535816,0.158783689127407,0.00313681504475165,0.117296781427931,0.000311648570264196,0.0550059292627469,0.373096500292074,0.797799721837427,tube_robust_nominal,eope_nominal,tube_robust,,,,,-0.0330934921608006,1.52373578197686,1,0,promoter,-1,
61757,3.78437033077758e-05,0.00539608422915631,6.30332462643409e-05,0.0067905094223034,100287036,chr16,89318452,89322451,promoter_TSS2kb,"",LOC100287036,0.389530274135142,0.552037541569498,-0.162507267434356,hypo,TRUE,20,1,0.0148386574790339,7,65,unconfirmed,-0.114270452519434,0.0176939904899235,0.168636477464564,-0.277116306537832,0.000451757485374459,-0.154906656842544,0.0022091194425439,0.127087876891275,0.0940750645326163,0.646957560480437,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,promoter,1,
42116,4.474518342836e-05,0.00580322815144978,0.000358502927018856,0.0185327011346822,100507297,chr3,194581991,194585990,promoter_TSS2kb,"",TMEM44-AS1,0.433030167086618,0.329130351546552,0.103899815540066,hyper,TRUE,85,1,0.00961476416380956,34,40,unconfirmed,0.0781120424652606,0.0101709002332487,0.126269969837613,0.130563424004752,0.00802833735154903,0.12094239864618,0.000164103969469751,0.0442394745419661,0.421315748721874,0.819943120194072,tube_robust_nominal,eope_fdr,tube_robust,,,,,,,,,promoter,-1,
49802,4.7863429750583e-05,0.00600534161131329,0.00141921292781899,0.0409355627934162,100500835,chr7,151431640,151435639,promoter_TSS2kb,"",MIR3907,0.439082177674522,0.55334471626515,-0.114262538590628,hypo,TRUE,47,3,0.0252831737896183,20,57.4468085106383,unconfirmed,-0.0840814029203903,0.0486236019658495,0.279170337604593,-0.170760002055279,0.0225267063653128,-0.139272077099518,0.00199859101430914,0.122437094504529,0.280608202010989,0.750750098984249,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,promoter,1,
66708,5.23515997305966e-05,0.00631343034333034,0.000156907924974803,0.0113156147706564,122152330,chr20,2662352,2666351,promoter_TSS2kb,"",IDH3B-DT,0.482599612983733,0.370613811582045,0.111985801401688,hyper,TRUE,72,0,0.0605577412652071,27,37.5,unconfirmed,0.110388505572667,0.00212188405918179,0.0591364674820516,0.103151844786453,0.0302984587015178,0.106763966175837,0.000904264702503579,0.0851011488575609,0.324415352043966,0.774201568248171,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,promoter,-1,
67222,5.26493206845233e-05,0.00631343034333034,0.000156907924974803,0.0113156147706564,3420,chr20,2662220,2666219,promoter_TSS2kb,"",IDH3B,0.482656923148798,0.370528045866373,0.112128877282425,hyper,TRUE,72,0,0.0605577412652071,27,37.5,unconfirmed,0.110491858953509,0.00211299937536961,0.0590777658921924,0.103315383118657,0.0309026321095752,0.106843611191301,0.00090309762553123,0.0851011488575609,0.323433963908047,0.773863260236354,tube_robust_nominal,eope_nominal,tube_robust,0.00150797144125419,1.05007248967803,6,4,-0.0118616985144822,1.38858346041043,2,0,promoter,-1,0
21412,5.28216683138005e-05,0.00632373059544661,3.27813719586837e-05,0.00477667688452947,9194,chr12,59596029,59789855,gene_body,"",SLC16A7,0.542371295331889,0.437632579598791,0.104738715733098,hyper,TRUE,80,0,0.180742776262361,29,36.25,unconfirmed,0.0915039073808885,0.00165358838184652,0.0525641656275853,0.126083211266422,0.00648194685278954,0.0963654074286412,0.000761646955461815,0.0777229955149467,0.830247936038246,0.958415806983644,tube_robust_nominal,eope_nominal,tube_robust,0.000877801861928946,1.03167074903126,6,3,-0.0283043503094834,1.49641054301396,2,1,genebody,-1,0
67054,6.1508691518411e-05,0.00675561226304614,0.000720385718414667,0.0273513622896054,693230,chr20,50583786,50587785,promoter_TSS2kb,"",MIR645,0.729006491075249,0.85006653471727,-0.121060043642021,hypo,TRUE,3,1,0.0277883036503726,0,100,direction_consistent,-0.102646767513225,0.00679535944183922,0.102560389488749,-0.179720221421902,0.0107710379574006,-0.12587750523299,0.000224157797007154,0.0487320632541775,0.264929338525876,0.742400460642114,tube_robust_nominal,eope_fdr,tube_robust,0.0446588083652732,1.61981204530875,2,2,,,,,promoter,1,1
54354,6.17973085277696e-05,0.006755848554343,0.000159335637526331,0.0113156147706564,497258,chr11,27504808,27508807,promoter_TSS2kb,"",BDNF-AS,0.583802021427798,0.471433225656836,0.112368795770962,hyper,TRUE,51,0,0.0619451071897831,16,31.3725490196078,unconfirmed,0.11122825046651,0.00610963787172467,0.097313086395248,0.108011508449331,0.049439721940552,0.1096186854401,0.00122265360656664,0.0975896012560717,0.606367149464417,0.891439421834552,tube_robust_nominal,eope_nominal,tube_robust,-0.0082957108192207,1.16348016967209,2,0,,,,,promoter,-1,1
55383,6.17973085277696e-05,0.006755848554343,0.000159335637526331,0.0113156147706564,55327,chr11,27504770,27508769,promoter_TSS2kb,"",LIN7C,0.583802021427798,0.471433225656836,0.112368795770962,hyper,TRUE,51,0,0.0619451071897831,16,31.3725490196078,unconfirmed,0.11122825046651,0.00610963787172467,0.097313086395248,0.108011508449331,0.049439721940552,0.1096186854401,0.00122265360656664,0.0975896012560717,0.606367149464417,0.891439421834552,tube_robust_nominal,eope_nominal,tube_robust,-0.0703260488662529,1.95556210230673,6,4,-0.036646042200776,1.42333177273849,2,0,promoter,-1,1
12268,7.10750171852498e-05,0.00729413571255973,0.00233641562911001,0.0538810807932635,6568,chr6,25723397,25832052,gene_body,"",SLC17A1,0.50801333147187,0.626567482844719,-0.118554151372849,hypo,TRUE,25,0,0.0516869300911854,9,64,unconfirmed,-0.0987790705653676,0.0303709098320455,0.221607187388075,-0.152330993972199,0.0510382084573248,-0.161005002214508,0.00033347737779867,0.0565591527637287,0.576550298653732,0.883162344987031,tube_robust_nominal,eope_nominal,tube_robust,-0.0192607951065131,1.74016129991748,6,2,0.0143729204969281,1.55849352385798,2,2,genebody,1,0
22387,9.55116214715362e-05,0.0085919424908951,0.00217405621894245,0.0518368264285792,105369860,chr12,78303353,78359746,gene_body,"",LINC02424,0.304127246859987,0.421877555382621,-0.117750308522635,hypo,TRUE,5,0,0.10852401758942,1,80,direction_consistent,-0.114115903737934,0.0134351548407852,0.145878143085579,-0.0972208461588679,0.0831867782946631,-0.140630821092506,0.00210186046256253,0.124495726945428,0.719218544105708,0.927844159637924,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,1,
8537,0.000101020362965104,0.00874489646174134,3.50427398944561e-05,0.00497729385980519,5393,chr4,121801318,121817021,gene_body,"",EXOSC9,0.679668996235366,0.575519008184997,0.104149988050369,hyper,TRUE,19,0,0.24192260646015,7,36.8421052631579,unconfirmed,0.08909575090997,0.00361016361175532,0.0751630852048312,0.12323270330623,0.000118131695220614,0.103596434695097,0.000715039000166439,0.0749502038672315,0.543225593529816,0.871449696423729,tube_robust_nominal,eope_nominal,tube_robust,-0.00176269932033044,1.0544867925332,6,3,0.00012526686509625,1.00256022666191,2,1,genebody,-1,1
22275,0.000106183910500748,0.00896555912327866,0.000417525615673027,0.0204461633224356,4640,chr12,57028517,57051198,gene_body,"",MYO1A,0.62267768577298,0.778761471288737,-0.156083785515757,hypo,TRUE,18,0,0.0625383432487695,5,72.2222222222222,direction_consistent,-0.105869948470774,0.0350135436932909,0.238479194528477,-0.250221589977319,0.0058192570638946,-0.193755360613895,0.000556804073738767,0.0693535390700769,0.0433061539333986,0.628769843037646,tube_robust_nominal,eope_nominal,tube_robust,-0.079081939092181,1.9919841890969,6,1,0.0138679272696927,1.51180587635275,2,2,genebody,1,0
3554,0.000139207522111116,0.010192944772156,0.00017676496653433,0.0121893301410328,124907734,chr2,11371440,11386310,gene_body,"",LOC124907734,0.391104812306524,0.569542709066301,-0.178437896759777,hypo,TRUE,9,0,0.405624069050799,2,77.7777777777778,direction_consistent,-0.131894367277721,0.0266994817801452,0.208000743113369,-0.274646286287908,0.000836412020428638,-0.197549249887178,0.000863011076781169,0.0828127660073095,0.145843400888452,0.675456064846683,tube_robust_nominal,eope_nominal,tube_robust,,,,,,,,,genebody,1,
