region_id,delta_beta_orig,direction_orig,candidate_orig,p_edta,fdr_edta,delta_beta_edta,p_pax,fdr_pax,delta_beta_pax,p_eope,fdr_eope,delta_beta_eope,p_inter,fdr_inter,chr,start,end,type,symbol,sens_flag,eo_flag
45289,0.107242781836889,hyper,TRUE,0.00152572294122419,0.0504344180149309,0.103925199531317,0.0520096336939004,0.538661572261962,0.127418279086283,0.000634940860514853,0.0718399252732761,0.0973791618097607,0.823804284300975,0.956912260620388,chr5,140637435,140641434,promoter_TSS2kb,TMCO6,tube_robust_nominal,eope_nominal
46470,0.107614197194624,hyper,TRUE,4.16839046475597e-06,0.00585887450832705,0.138666494457082,0.306576367364097,0.852422875803694,0.0552666950510981,8.98929304175462e-05,0.0367953358590123,0.105372838824268,0.270592555025192,0.745550632721345,chr6,8100711,8104710,promoter_TSS2kb,LOC105374910,tube_robust_fdr,eope_fdr
46471,0.107614197194624,hyper,TRUE,4.16839046475597e-06,0.00585887450832705,0.138666494457082,0.306576367364097,0.852422875803694,0.0552666950510981,8.98929304175462e-05,0.0367953358590123,0.105372838824268,0.270592555025192,0.745550632721345,chr6,8100737,8104736,promoter_TSS2kb,LOC105374911,tube_robust_fdr,eope_fdr
47283,0.1276404842213,hyper,TRUE,0.15797773876885,0.499297569810895,0.0621031483792354,0.0017592429575793,0.195420132709547,0.258826965398764,4.26856966139326e-05,0.0248217325810018,0.168667096521275,0.0218510322077193,0.628769843037646,chr6,170436362,170440361,promoter_TSS2kb,LOC107986676,direction_only,eope_fdr
47344,0.107614197194624,hyper,TRUE,4.16839046475597e-06,0.00585887450832705,0.138666494457082,0.306576367364097,0.852422875803694,0.0552666950510981,8.98929304175462e-05,0.0367953358590123,0.105372838824268,0.270592555025192,0.745550632721345,chr6,8100560,8104559,promoter_TSS2kb,EEF1E1-BLOC1S5,tube_robust_fdr,eope_fdr
47345,0.107625753232917,hyper,TRUE,4.15781977545325e-06,0.00585887450832705,0.138681286186097,0.306576367364097,0.852422875803694,0.0552666950510981,8.9752069113305e-05,0.0367953358590123,0.105384394862561,0.270474830063651,0.745550632721345,chr6,8100549,8104548,promoter_TSS2kb,EEF1E1,tube_robust_fdr,eope_fdr
49802,-0.114262538590628,hypo,TRUE,0.0486236019658495,0.279170337604593,-0.0840814029203903,0.0225267063653128,0.419683727972932,-0.170760002055279,0.00199859101430914,0.122437094504529,-0.139272077099518,0.280608202010989,0.750750098984249,chr7,151431640,151435639,promoter_TSS2kb,MIR3907,tube_robust_nominal,eope_nominal
50400,-0.124418266941961,hypo,TRUE,0.00028622773679693,0.0252875684684309,-0.147984450772361,,,,0.00397789028363873,0.166591677162273,-0.143049856787598,0.15652823903511,0.68387145935665,chr8,134754512,134758511,promoter_TSS2kb,LOC124902071,tube_robust_fdr,eope_nominal
51775,0.111460880115084,hyper,TRUE,0.000552286568876728,0.0323947967690527,0.115681987195617,0.117448726558224,0.686599909530464,0.0822520285819668,3.76603660444918e-05,0.0233842149128294,0.137133345669898,0.864542545996018,0.967479488926031,chr9,131123573,131127572,promoter_TSS2kb,NUP214,tube_robust_fdr,eope_fdr
52552,-0.13992284561962,hypo,TRUE,0.0816899844187517,0.363888606005832,-0.108755847911259,0.0257264791650528,0.435845076139001,-0.19836529369468,0.0148366958840876,0.283776771392736,-0.151726959091449,0.508794560550041,0.857601582951548,chr9,134215920,134219919,promoter_TSS2kb,LOC107987137,direction_only,eope_nominal
52982,0.100818885224743,hyper,TRUE,0.000141064656385093,0.0199396843234939,0.120730872320548,0.222247949036627,0.805015664337918,0.0515707160732037,0.000102455837989176,0.0379133171395402,0.100653981467217,0.0325336503314608,0.628769843037646,chr10,68329174,68333173,promoter_TSS2kb,HNRNPH3,tube_robust_fdr,eope_fdr
54354,0.112368795770962,hyper,TRUE,0.00610963787172467,0.097313086395248,0.11122825046651,0.049439721940552,0.530856608768556,0.108011508449331,0.00122265360656664,0.0975896012560717,0.1096186854401,0.606367149464417,0.891439421834552,chr11,27504808,27508807,promoter_TSS2kb,BDNF-AS,tube_robust_nominal,eope_nominal
54793,0.159605008853309,hyper,TRUE,0.00163188019082323,0.0522556263451704,0.137975676451898,0.0719150605916056,0.593178497952611,0.18839517153999,0.0028189971160652,0.142444896342745,0.161361104939924,0.615642374401095,0.89544896602479,chr11,73874699,73878698,promoter_TSS2kb,PAAF1,tube_robust_nominal,eope_nominal
55383,0.112368795770962,hyper,TRUE,0.00610963787172467,0.097313086395248,0.11122825046651,0.049439721940552,0.530856608768556,0.108011508449331,0.00122265360656664,0.0975896012560717,0.1096186854401,0.606367149464417,0.891439421834552,chr11,27504770,27508769,promoter_TSS2kb,LIN7C,tube_robust_nominal,eope_nominal
55768,0.116388098054877,hyper,TRUE,0.0143492394328066,0.151292860566337,0.10437838322417,0.210326626572273,0.796611873014766,0.116950260242137,0.0330509226794918,0.38371225698046,0.102440369005084,0.789045303177493,0.947843198953794,chr11,73874902,73878901,promoter_TSS2kb,COA4,tube_robust_nominal,eope_nominal
56107,0.101583997421935,hyper,TRUE,0.0019056613892012,0.0565042022048783,0.107391165266939,0.0737798365073409,0.597427017601427,0.0881668479406014,0.00426857124685457,0.171560036580246,0.0948670158766984,0.788796306343733,0.947757018825847,chr11,129893591,129897590,promoter_TSS2kb,NFRKB,tube_robust_nominal,eope_nominal
57400,0.14479742803152,hyper,TRUE,0.000493830445445799,0.0308958526753526,0.121606843366027,0.000572486361310166,0.148201223251814,0.156100756451044,7.67831874894785e-07,0.00511438851287873,0.16590641292635,0.137664498402938,0.670522643222571,chr12,55645245,55649244,promoter_TSS2kb,LOC124902940,tube_robust_fdr,eope_fdr
58104,-0.107283300012923,hypo,TRUE,0.0579861788558759,0.305646440403245,-0.0954995494350911,0.0762343246677579,0.60233918145413,-0.115086757576959,0.00438295347177847,0.173227542768835,-0.142144877214857,0.834342532988619,0.959436543529681,chr13,53026813,53030812,promoter_TSS2kb,OLFM4,direction_only,eope_nominal
58964,0.102298982685001,hyper,TRUE,5.26689198271287e-05,0.015278548624813,0.111915161300148,0.00180471632134166,0.195592228340002,0.0666156089628718,7.29532547667675e-06,0.0125857345927247,0.100394969711916,0.283114750618119,0.752476635906694,chr14,52705178,52709177,promoter_TSS2kb,PSMC6,tube_robust_fdr,eope_fdr
59865,0.13898059444033,hyper,TRUE,0.0123010389003334,0.139874904710017,0.116859641751421,0.0359478734713971,0.482020714687989,0.157099187400327,0.0288426408612353,0.364419978144826,0.11624068909348,0.827933878171912,0.957860031492731,chr14,101808322,101812321,promoter_TSS2kb,LOC124903388,tube_robust_nominal,eope_nominal
59878,-0.167052880016234,hypo,TRUE,0.039971119088332,0.254940923723403,-0.165240853090833,0.0502711199518256,0.532037549463988,-0.187705780875235,0.0194522191605736,0.316057742119885,-0.163627736288597,0.555528304147902,0.876511279713612,chr14,103511443,103515442,promoter_TSS2kb,LOC112268130,tube_robust_nominal,eope_nominal
60662,0.10366311231423,hyper,TRUE,0.0297369880984565,0.219504814442006,0.0709488460640177,0.0240203787883196,0.427294380678491,0.158065840868735,0.00278314669928085,0.141413575249382,0.119601387668949,0.0654200005335103,0.632184463901728,chr15,43797134,43801133,promoter_TSS2kb,ELL3,tube_robust_nominal,eope_nominal
61706,-0.157191658246287,hypo,TRUE,0.0039317881681011,0.0785130707069782,-0.164265848802527,0.109933285238419,0.672627322921853,-0.129507467540952,0.0100289829861111,0.240606926787614,-0.128373462648485,0.405286440249609,0.813257178796877,chr16,85128343,85132342,promoter_TSS2kb,LINC02139,tube_robust_nominal,eope_nominal
61757,-0.162507267434356,hypo,TRUE,0.0176939904899235,0.168636477464564,-0.114270452519434,0.000451757485374459,0.140443836708535,-0.277116306537832,0.0022091194425439,0.127087876891275,-0.154906656842544,0.0940750645326163,0.646957560480437,chr16,89318452,89322451,promoter_TSS2kb,LOC100287036,tube_robust_nominal,eope_nominal
61928,-0.110674215351169,hypo,TRUE,0.028885250659595,0.216491001841143,-0.123257847858785,0.125272578536871,0.697067663719821,-0.100788461353727,0.00446623373357068,0.174566978630649,-0.131864248587585,0.720953595350223,0.928401636693607,chr16,14368336,14372335,promoter_TSS2kb,LINC02130,tube_robust_nominal,eope_nominal
62596,0.107092122653869,hyper,TRUE,0.0250192402509987,0.201536036215007,0.0862876086903028,0.0348991437013792,0.478306872948772,0.134247374575886,0.00433904704828519,0.172500074976022,0.104957806262782,0.763471130812813,0.940619098310423,chr17,16378798,16382797,promoter_TSS2kb,UBB,tube_robust_nominal,eope_nominal
62784,0.10819391485631,hyper,TRUE,0.00010682309550212,0.0180526131256587,0.134079067780975,0.687462891035322,0.934682470327534,0.0144439482772893,0.00053157629857619,0.068148677874781,0.118495338949612,0.0226095445641101,0.628769843037646,chr17,38823838,38827837,promoter_TSS2kb,MIR4727,tube_robust_fdr,eope_nominal
63007,-0.107638003899293,hypo,TRUE,0.0268809973696788,0.20824788646753,-0.119132554149439,0.328382746107811,0.858535863617805,-0.0861751429628234,0.0110238026894671,0.251391666270401,-0.119499400010037,0.741217391650062,0.934760023132873,chr17,59195566,59199565,promoter_TSS2kb,SMG8,tube_robust_nominal,eope_nominal
63444,0.106538412797834,hyper,TRUE,0.0260125985396418,0.205484224061991,0.0855788600745774,0.0348991437013792,0.478306872948772,0.134247374575886,0.00447680946712783,0.174566978630649,0.104404096406747,0.75621011742228,0.938472781018183,chr17,16378675,16382674,promoter_TSS2kb,LOC124903937,tube_robust_nominal,eope_nominal
63782,-0.132460365641369,hypo,TRUE,0.10838954944497,0.416689257230974,-0.0934563552139008,0.00403415883501392,0.243079850186307,-0.212942493788911,0.00480850407054092,0.179896559274965,-0.156521567604222,0.270448313121493,0.745550632721345,chr17,47955884,47959883,promoter_TSS2kb,PRR15L,direction_only,eope_nominal
63788,0.143881019503913,hyper,TRUE,0.000615235586367564,0.0336589931416626,0.18717219895983,0.65084712596175,0.927510798966602,0.0226270175495281,0.0073940006864192,0.213371814215537,0.127016000338405,0.063611177774712,0.632184463901728,chr17,48154512,48158511,promoter_TSS2kb,MIR1203,tube_robust_fdr,eope_nominal
64783,-0.108318446397695,hypo,TRUE,0.118481937708413,0.434490258037175,-0.0835896942205247,0.00669517925629614,0.283269659272834,-0.195742874503128,0.00570600052737764,0.191892097557506,-0.114486532992858,0.281191104195053,0.750993521752945,chr18,75519945,75523944,promoter_TSS2kb,LOC105372202,direction_only,eope_nominal
66253,0.102908220169841,hyper,TRUE,0.0730455781833064,0.34435554808713,0.0822501494768162,0.00337181871152056,0.230689928528487,0.156956898810306,0.0117719590767477,0.258781779056173,0.108634065317984,0.47408948041538,0.843504970724353,chr19,36526272,36530271,promoter_TSS2kb,ZNF260,direction_only,eope_nominal
66523,-0.104816615361161,hypo,TRUE,0.000315885464854257,0.0261547022055181,-0.130591999402041,0.414652610770822,0.882943240648711,-0.0437941886032334,0.000962193461776388,0.08768526461554,-0.116447105231362,0.0471805720576806,0.628769843037646,chr19,50925572,50929571,promoter_TSS2kb,PPIAP59,tube_robust_fdr,eope_nominal
66533,-0.160263715043127,hypo,TRUE,0.0198502190355029,0.178977464387412,-0.155683728036669,,,,0.00247324636373662,0.134029266998213,-0.17993029379584,0.998310209172505,0.999612735189178,chr19,51082246,51086245,promoter_TSS2kb,KLK14,tube_robust_nominal,eope_nominal
66651,0.126272415995738,hyper,TRUE,0.00169798545803436,0.0530580850376963,0.125407914163395,0.179487650732158,0.765276091440566,0.112076599085515,0.000107569432054957,0.0384462753469355,0.15899874445231,0.880041025359893,0.971041300333753,chr19,57914611,57918610,promoter_TSS2kb,ZNF417,tube_robust_nominal,eope_fdr
66708,0.111985801401688,hyper,TRUE,0.00212188405918179,0.0591364674820516,0.110388505572667,0.0302984587015178,0.456869701270487,0.103151844786453,0.000904264702503579,0.0851011488575609,0.106763966175837,0.324415352043966,0.774201568248171,chr20,2662352,2666351,promoter_TSS2kb,IDH3B-DT,tube_robust_nominal,eope_nominal
66761,0.113342164148886,hyper,TRUE,0.000831368027622449,0.0383334536991723,0.101052173411732,0.00173956516109782,0.195420132709547,0.116164453186973,0.000231271988112818,0.0489009888629692,0.10458089441065,0.802467963504892,0.951719135264917,chr20,10433305,10437304,promoter_TSS2kb,SLX4IP,tube_robust_fdr,eope_fdr
67054,-0.121060043642021,hypo,TRUE,0.00679535944183922,0.102560389488749,-0.102646767513225,0.0107710379574006,0.326117292287312,-0.179720221421902,0.000224157797007154,0.0487320632541775,-0.12587750523299,0.264929338525876,0.742400460642114,chr20,50583786,50587785,promoter_TSS2kb,MIR645,tube_robust_nominal,eope_fdr
67222,0.112128877282425,hyper,TRUE,0.00211299937536961,0.0590777658921924,0.110491858953509,0.0309026321095752,0.459994085827475,0.103315383118657,0.00090309762553123,0.0851011488575609,0.106843611191301,0.323433963908047,0.773863260236354,chr20,2662220,2666219,promoter_TSS2kb,IDH3B,tube_robust_nominal,eope_nominal
69721,-0.140234310974797,hypo,TRUE,0.0320758419693408,0.228040543032128,-0.108647755842012,0.00491478762205692,0.25863789926108,-0.209131119523988,0.000953276506250971,0.087307020420628,-0.170378738454452,0.237979947845313,0.726932140742808,chrX,48194796,48198795,promoter_TSS2kb,SSX5,tube_robust_nominal,eope_nominal
70418,0.189353467307625,hyper,TRUE,0.00630774437405186,0.0988235638887709,0.168938973694353,0.00569269777568562,0.268178704850905,0.239399831725631,0.000791661956428086,0.0798812694751349,0.169004963972984,0.990010523664161,0.997206699547982,chr11,27505200,27508001,regbuild_promoter,"",tube_robust_nominal,eope_nominal
71018,0.142462090839967,hyper,TRUE,0.0121241822488062,0.138781108661883,0.119691892381646,0.0259666712206328,0.437365382618895,0.169024348255385,0.0248131207537951,0.347151526543787,0.122630636055513,0.709405138006631,0.924672355589038,chr14,101808600,101813001,regbuild_promoter,"",tube_robust_nominal,eope_nominal
71427,-0.14698824114852,hypo,TRUE,0.0372502102088518,0.24615874337297,-0.111843747386781,0.00218492305046916,0.201930532372425,-0.241249266851876,0.000507475183045329,0.0672604127011915,-0.174699356022863,0.136873361032649,0.670038680676151,chr1,43932001,43932201,regbuild_promoter,"",tube_robust_nominal,eope_nominal
73424,0.107548282105926,hyper,TRUE,4.04864590139853e-06,0.00585887450832705,0.138871600964663,0.310894199695203,0.853722303138349,0.0545313932147453,8.88889630374506e-05,0.0367953358590123,0.105220980487752,0.260174864623606,0.738476232877558,chr6,8100000,8103401,regbuild_promoter,"",tube_robust_fdr,eope_fdr
73693,0.103413308505491,hyper,TRUE,0.000234281569877596,0.0231691799709911,0.113725017492378,0.0968224215376696,0.645423197874861,0.0623470074357864,0.000231049825737141,0.0489009888629692,0.104649990656577,0.170354970430483,0.688895579207001,chr2,121754400,121757601,regbuild_promoter,"",tube_robust_fdr,eope_fdr
74671,0.101245601737361,hyper,TRUE,0.0010212040817728,0.0421301003097333,0.0977164853481395,0.0375229833590821,0.490298504500099,0.0938832870591362,0.000189719386803951,0.0461775889513102,0.113428732989071,0.847029998004814,0.96287288993351,chrX,131802600,131803601,regbuild_promoter,"",tube_robust_fdr,eope_fdr
81182,0.120998269888619,hyper,TRUE,0.000164695146487084,0.0202104017437733,0.12391548733826,0.0144606840368143,0.365338527748427,0.100551717563225,0.000126254114299039,0.039990124372308,0.112314293879817,0.420766122913448,0.819691538019567,chr1,179880600,179884801,regbuild_promoter,"",tube_robust_fdr,eope_fdr
81213,0.120930927427941,hyper,TRUE,0.0013949810754011,0.048323928348709,0.113893177709915,0.141642467415968,0.720219179815806,0.11252435134564,0.00110811254475991,0.093753230995397,0.124591576161674,0.844674148454685,0.962003164773506,chr17,50943200,50945401,regbuild_promoter,"",tube_robust_fdr,eope_nominal
81229,0.115354698583977,hyper,TRUE,0.0160147113625793,0.159956074639768,0.103006898957949,0.210326626572273,0.796611873014766,0.116950260242137,0.0371027105247142,0.397322200735937,0.101083564709291,0.796734261594571,0.950024648777451,chr11,73875200,73878401,regbuild_promoter,"",tube_robust_nominal,eope_nominal
83412,-0.147912625439852,hypo,TRUE,0.123188959388104,0.442890116196659,-0.0804263413537717,0.000324884287251375,0.125401860180771,-0.287797376398098,0.000390912990232708,0.0597949976646353,-0.184103810833591,0.0188839367101643,0.628769843037646,chr1,32765200,32767201,regbuild_promoter,"",direction_only,eope_nominal
84604,-0.13923543991367,hypo,TRUE,0.0913441373832605,0.384134394764762,-0.0778995409213961,8.60387483068756e-07,0.0207009228426343,-0.260183595557337,0.00423052266652081,0.171016167111298,-0.138624907621417,0.0610136710182598,0.632184463901728,chr17,39449600,39452401,regbuild_promoter,"",direction_only,eope_nominal
86046,0.108145997080737,hyper,TRUE,0.0986123689556567,0.398916336916591,0.0816811262402832,0.00422005075798922,0.248002143132692,0.172534061576582,0.0218375808483134,0.330309188929619,0.110007985966915,0.440205267619067,0.829182744670343,chr19,36526601,36529800,regbuild_promoter,"",direction_only,eope_nominal
87114,0.114113829952521,hyper,TRUE,0.000236465124971979,0.0231691799709911,0.13716513157674,0.480834438908004,0.898007349923642,0.0273759641156612,0.000504509975675213,0.0672604127011915,0.126308710720291,0.0365646155592538,0.628769843037646,chr17,38823800,38826201,regbuild_promoter,"",tube_robust_fdr,eope_nominal
87303,-0.17505298006724,hypo,TRUE,0.00457447592464224,0.0847367370132776,-0.178318676052008,0.0888170207548084,0.630055288263594,-0.156573882946903,0.00558429772420558,0.190542689518457,-0.169618612888026,0.907000147420766,0.977923246076002,chr21,41681400,41681601,regbuild_promoter,"",tube_robust_nominal,eope_nominal
87376,0.120966801086557,hyper,TRUE,0.0069552766094124,0.103833722670994,0.120500181995527,0.0427669062212791,0.510487066487833,0.143201394391908,0.000677183141951684,0.074028755724507,0.140629042044828,0.740390788278236,0.934631544629232,chr17,78365200,78365801,regbuild_promoter,"",tube_robust_nominal,eope_nominal
88335,0.109685123055309,hyper,TRUE,0.0029475648862926,0.0689096742935258,0.124011016801681,0.10906503605992,0.671550646438681,0.0910749677939165,0.000481250429548537,0.0659079209768071,0.132885030405335,0.537469921446223,0.869087277397646,chr16,87778600,87779201,regbuild_promoter,"",tube_robust_nominal,eope_nominal
89338,-0.139827166828499,hypo,TRUE,0.0387469637249197,0.250976904230017,-0.097980438412603,0.00245761464201315,0.209709745707151,-0.250075413567108,0.00728256277336964,0.2116972993635,-0.13263572344389,0.0890708282626221,0.642582728138314,chr16,89319600,89321601,regbuild_promoter,"",tube_robust_nominal,eope_nominal
89961,0.105876279909758,hyper,TRUE,0.00210877907529972,0.0590570352817308,0.102834994383841,0.0567096117529766,0.553642156207278,0.124917656407338,0.000755926645220885,0.0772468470971953,0.0967791204453062,0.788533331053439,0.947728359181378,chr5,140638600,140640801,regbuild_promoter,"",tube_robust_nominal,eope_nominal
91132,0.111490117834887,hyper,TRUE,0.0408785381973305,0.257003880529741,0.0957011401753454,0.0312783244268952,0.462365569608928,0.14343368917336,0.00322500144832386,0.152643818551189,0.117574038570626,0.572846993296769,0.881619446969269,chr3,185281800,185284601,regbuild_promoter,"",tube_robust_nominal,eope_nominal
93132,-0.136310236100049,hypo,TRUE,0.0601975221525108,0.311896057045306,-0.108965567931303,0.052475351168568,0.540632436104373,-0.178314067982893,0.0102074909897662,0.242167841366751,-0.15203988960374,0.513223704698477,0.859420163823906,chr18,77014000,77014401,regbuild_promoter,"",direction_only,eope_nominal
95458,-0.149866405898836,hypo,TRUE,0.0302959440752071,0.221375007111877,-0.118059329021242,0.00412865622102663,0.245619186404644,-0.245029815903676,0.000406898528272955,0.0598225256692635,-0.17812376535978,0.134214678043134,0.668785382929912,chr16,70687600,70691201,regbuild_promoter,"",tube_robust_nominal,eope_nominal
97752,0.197269388692065,hyper,TRUE,9.25675372452092e-06,0.00711975553295192,0.219747441993925,0.224583912482005,0.806420069283105,0.108150054893753,6.71589469856966e-05,0.0313418400426433,0.214355817884089,0.284305844510806,0.753574805749772,chr17,29585000,29586201,regbuild_promoter,"",tube_robust_fdr,eope_fdr
98401,0.102712554476292,hyper,TRUE,0.00340654163072895,0.0729229518987132,0.0860501355388249,0.103379543970788,0.659764410593408,0.101914979941928,0.000476013250842334,0.065312761940013,0.12584709321086,0.595128960137854,0.887911321868264,chr2,121735000,121738001,regbuild_promoter,"",tube_robust_nominal,eope_nominal
99751,0.110757286098507,hyper,TRUE,0.00432227036112148,0.0821884190207974,0.103094901336735,0.0485067445140782,0.528413585228238,0.106128614340639,0.00708820220980025,0.209329096215177,0.0960071629414476,0.471149010080393,0.842669070737289,chr9,33287600,33292001,regbuild_promoter,"",tube_robust_nominal,eope_nominal
99952,-0.124557753556198,hypo,TRUE,0.0254082186116464,0.20290326613452,-0.0898306489796593,0.000836879388794933,0.1573533053567,-0.205819914921771,0.0011749984479962,0.0960755514633941,-0.131885666461152,0.157153110966479,0.684387702775735,chr17,795000,795601,regbuild_promoter,"",tube_robust_nominal,eope_nominal
100469,0.134312645388964,hyper,TRUE,0.000818180573891814,0.0380828686326574,0.119008783026879,0.0552528386311076,0.549323980154976,0.136655383013048,0.000454541653316658,0.063556893887134,0.134718231395653,0.555712053846423,0.87655206181822,chr3,4830600,4831801,regbuild_promoter,"",tube_robust_fdr,eope_nominal
100550,0.126938007165419,hyper,TRUE,0.00183062742901393,0.0553484982456318,0.125717639689144,0.175995199078259,0.761499428693725,0.112970734742817,0.000116910943943407,0.0390738397647748,0.15963137542716,0.883152745467647,0.971706105596257,chr19,57915000,57917601,regbuild_promoter,"",tube_robust_nominal,eope_fdr
102983,-0.100052677581304,hypo,TRUE,0.00199039969388777,0.0575576038659652,-0.120547719933884,0.0684136394023311,0.585084476571051,-0.0595898845320071,0.00116764160600489,0.0959849170980208,-0.10434499300968,0.117042744922304,0.659307380326461,chr17,76132400,76133001,regbuild_promoter,"",tube_robust_nominal,eope_nominal
104598,0.121873187372725,hyper,TRUE,5.19344216208854e-05,0.0152455460313549,0.129645460501578,0.0328418611179901,0.470369446990077,0.100893482224222,2.80371680898493e-06,0.0081835224376851,0.134637054800333,0.963936073401061,0.990474177816576,chr1,148149000,148152801,regbuild_promoter,"",tube_robust_fdr,eope_fdr
104782,0.100950206826913,hyper,TRUE,0.000139119298621158,0.0199396843234939,0.120887149292073,0.220743528818275,0.804440713967373,0.0517245377644819,9.9512102252856e-05,0.0374903959977613,0.100836465173161,0.0323878682174686,0.628769843037646,chr10,68330000,68337201,regbuild_promoter,"",tube_robust_fdr,eope_fdr
105197,-0.219628384927296,hypo,TRUE,0.00546392312028518,0.0926985686868982,-0.239725992532998,0.26918054354162,0.834799597307051,-0.107692530065599,0.0203386700052832,0.321572077730944,-0.209979901159034,0.831304700138609,0.958673566064807,chr2,28956400,28957201,regbuild_promoter,"",tube_robust_nominal,eope_nominal
105240,0.121961476936806,hyper,TRUE,0.0126651672009943,0.141930775620328,0.117798799884326,0.0802301166727999,0.612395567127311,0.140252009894867,0.043695269763679,0.421362032155172,0.0890028821037984,0.897634105493417,0.975789170724775,chr1,160705200,160713401,regbuild_promoter,"",tube_robust_nominal,eope_nominal
105670,0.104647285137741,hyper,TRUE,0.000773867025691438,0.0373902099586863,0.121542071472462,0.235619621257896,0.814494955045766,0.0923294539985481,0.00376636374211479,0.162553795957234,0.0836436444807497,0.409783529129262,0.814431216018322,chr5,138211800,138214600,regbuild_promoter,"",tube_robust_fdr,eope_nominal
105675,0.106298116333453,hyper,TRUE,0.108562372661639,0.416951598525599,0.0883062098292354,,,,0.00606159068973231,0.196951968180043,0.110114485202223,0.537674287037641,0.869087277397646,chr12,10153200,10154601,regbuild_promoter,"",direction_only,eope_nominal
105900,-0.131337177121248,hypo,TRUE,0.0313233765054572,0.225475676795144,-0.0926540092033176,0.00178352657928576,0.195420132709547,-0.198255682352858,0.00170200171873307,0.114704153766927,-0.142059820389694,0.330990966020518,0.777594051415064,chr11,65870200,65871201,regbuild_promoter,"",tube_robust_nominal,eope_nominal
106528,0.101939790675457,hyper,TRUE,0.00622523178622683,0.098181978481704,0.0825909787655141,0.00746655629086758,0.295115089692056,0.127815260885679,0.00149286090664277,0.106895985752664,0.0967605297723926,0.337540059039232,0.78045891254935,chr3,49899800,49904601,regbuild_promoter,"",tube_robust_nominal,eope_nominal
